,file_path,copyright,falsePositive
203,kubernetes-master/LICENSES/vendor/google.golang.org/genproto/googleapis/api/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
204,kubernetes-master/LICENSES/vendor/gopkg.in/square/go-jose.v2/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
205,kubernetes-master/LICENSES/vendor/gopkg.in/yaml.v2/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
206,kubernetes-master/LICENSES/vendor/sigs.k8s.io/json/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
207,kubernetes-master/LICENSES/vendor/sigs.k8s.io/apiserver-network-proxy/konnectivity-client/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
208,kubernetes-master/LICENSES/vendor/sigs.k8s.io/structured-merge-diff/v4/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
209,kubernetes-master/LICENSES/vendor/sigs.k8s.io/kustomize/api/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
210,kubernetes-master/LICENSES/vendor/sigs.k8s.io/kustomize/kustomize/v5/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
211,kubernetes-master/LICENSES/vendor/sigs.k8s.io/kustomize/kyaml/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
212,kubernetes-master/LICENSES/vendor/go.opentelemetry.io/otel/metric/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
213,kubernetes-master/LICENSES/vendor/go.opentelemetry.io/otel/exporters/otlp/internal/retry/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
214,kubernetes-master/LICENSES/vendor/go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracegrpc/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
215,kubernetes-master/LICENSES/vendor/go.opentelemetry.io/otel/exporters/otlp/otlptrace/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
216,kubernetes-master/LICENSES/vendor/go.opentelemetry.io/otel/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
217,kubernetes-master/LICENSES/vendor/go.opentelemetry.io/otel/trace/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
218,kubernetes-master/LICENSES/vendor/go.opentelemetry.io/otel/sdk/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
219,kubernetes-master/LICENSES/vendor/go.opentelemetry.io/proto/otlp/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
220,kubernetes-master/LICENSES/vendor/go.opentelemetry.io/contrib/instrumentation/github.com/emicklei/go-restful/otelrestful/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
221,kubernetes-master/LICENSES/vendor/go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
222,kubernetes-master/LICENSES/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
223,kubernetes-master/vendor/go.opencensus.io/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
224,kubernetes-master/vendor/k8s.io/gengo/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
225,kubernetes-master/vendor/github.com/spf13/cobra/LICENSE.txt,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
226,kubernetes-master/vendor/github.com/modern-go/concurrent/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
227,kubernetes-master/vendor/github.com/modern-go/reflect2/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
228,kubernetes-master/vendor/github.com/go-logr/stdr/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
229,kubernetes-master/vendor/github.com/coredns/corefile-migration/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
230,kubernetes-master/vendor/github.com/containerd/cgroups/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
231,kubernetes-master/vendor/github.com/containerd/ttrpc/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
232,kubernetes-master/vendor/github.com/prometheus/common/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
233,kubernetes-master/vendor/github.com/prometheus/client_model/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
234,kubernetes-master/vendor/github.com/prometheus/procfs/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
235,kubernetes-master/vendor/github.com/prometheus/client_golang/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
236,kubernetes-master/vendor/go.opentelemetry.io/otel/metric/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
237,kubernetes-master/vendor/go.opentelemetry.io/otel/exporters/otlp/internal/retry/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
238,kubernetes-master/vendor/go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracegrpc/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
239,kubernetes-master/vendor/go.opentelemetry.io/otel/exporters/otlp/otlptrace/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
240,kubernetes-master/vendor/go.opentelemetry.io/otel/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
241,kubernetes-master/vendor/go.opentelemetry.io/otel/trace/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
242,kubernetes-master/vendor/go.opentelemetry.io/otel/sdk/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
243,kubernetes-master/vendor/go.opentelemetry.io/proto/otlp/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
244,kubernetes-master/vendor/go.opentelemetry.io/contrib/instrumentation/github.com/emicklei/go-restful/otelrestful/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
245,kubernetes-master/vendor/go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
246,kubernetes-master/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
247,kubernetes-master/vendor/github.com/inconshreveable/mousetrap/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
248,kubernetes-master/vendor/github.com/moby/term/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
249,kubernetes-master/vendor/github.com/google/gnostic-models/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
250,kubernetes-master/vendor/github.com/google/cadvisor/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
251,kubernetes-master/vendor/github.com/google/cel-go/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
252,kubernetes-master/vendor/github.com/opencontainers/runtime-spec/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
253,kubernetes-master/vendor/github.com/opencontainers/go-digest/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
254,kubernetes-master/vendor/github.com/opencontainers/runc/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
255,kubernetes-master/vendor/github.com/mrunalp/fileutils/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
256,kubernetes-master/vendor/github.com/docker/go-units/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
257,kubernetes-master/vendor/github.com/NYTimes/gziphandler/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
258,kubernetes-master/vendor/github.com/libopenstorage/openstorage/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
259,kubernetes-master/vendor/github.com/jonboulle/clockwork/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
260,kubernetes-master/vendor/github.com/Azure/go-autorest/autorest/date/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
261,kubernetes-master/vendor/github.com/Azure/go-autorest/autorest/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
262,kubernetes-master/vendor/github.com/Azure/go-autorest/autorest/validation/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
263,kubernetes-master/vendor/github.com/Azure/go-autorest/autorest/mocks/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
264,kubernetes-master/vendor/github.com/Azure/go-autorest/autorest/adal/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
265,kubernetes-master/vendor/github.com/Azure/go-autorest/autorest/to/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
266,kubernetes-master/vendor/github.com/Azure/go-autorest/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
267,kubernetes-master/vendor/github.com/Azure/go-autorest/logger/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
268,kubernetes-master/vendor/github.com/Azure/go-autorest/tracing/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
269,kubernetes-master/vendor/github.com/grpc-ecosystem/go-grpc-prometheus/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
270,kubernetes-master/vendor/github.com/grpc-ecosystem/go-grpc-middleware/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
271,kubernetes-master/vendor/github.com/mistifyio/go-zfs/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
272,kubernetes-master/vendor/github.com/vishvananda/netlink/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
273,kubernetes-master/vendor/github.com/vishvananda/netns/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
274,kubernetes-master/vendor/sigs.k8s.io/json/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,0
275,kubernetes-master/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",0
276,kubernetes-master/staging/src/k8s.io/apiextensions-apiserver/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",0
277,kubernetes-master/staging/src/k8s.io/apimachinery/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",0
278,kubernetes-master/staging/src/k8s.io/kube-scheduler/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",0
279,kubernetes-master/staging/src/k8s.io/cluster-bootstrap/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",0
280,kubernetes-master/staging/src/k8s.io/kubelet/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",0
281,kubernetes-master/staging/src/k8s.io/component-base/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",0
282,kubernetes-master/staging/src/k8s.io/apiserver/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",0
