,file_path,copyright,falsePositive
216,tensorflow-master/tensorflow/tsl/platform/rocm_rocdl_path.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
217,tensorflow-master/tensorflow/tsl/platform/file_system_helper.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
218,tensorflow-master/tensorflow/python/keras/distribute/optimizer_combinations.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
219,tensorflow-master/tensorflow/python/keras/distribute/distribute_coordinator_utils.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
220,tensorflow-master/tensorflow/python/keras/distribute/distributed_training_utils_v1.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
221,tensorflow-master/tensorflow/python/keras/distribute/distributed_training_utils.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
222,tensorflow-master/tensorflow/tsl/platform/human_readable_json.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
223,tensorflow-master/tensorflow/tsl/platform/numa.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
224,tensorflow-master/tensorflow/python/lib/core/py_exception_registry.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
225,tensorflow-master/tensorflow/python/lib/core/py_exception_registry.cc,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
226,tensorflow-master/tensorflow/python/distribute/input_ops.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
227,tensorflow-master/tensorflow/python/distribute/step_fn.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
228,tensorflow-master/tensorflow/python/distribute/one_device_strategy_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
229,tensorflow-master/tensorflow/python/distribute/distribute_config.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
230,tensorflow-master/tensorflow/python/distribute/multi_worker_util.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
231,tensorflow-master/tensorflow/python/distribute/reduce_util.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
232,tensorflow-master/tensorflow/python/distribute/strategy_combinations.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
233,tensorflow-master/tensorflow/python/distribute/vars_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
234,tensorflow-master/tensorflow/python/distribute/single_loss_example.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
235,tensorflow-master/tensorflow/python/distribute/central_storage_strategy.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
236,tensorflow-master/tensorflow/python/distribute/cross_device_utils_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
237,tensorflow-master/tensorflow/python/distribute/strategy_test_lib.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
238,tensorflow-master/tensorflow/python/distribute/estimator_training.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
239,tensorflow-master/tensorflow/tsl/lib/strings/proto_serialization.cc,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
240,tensorflow-master/tensorflow/tsl/lib/strings/proto_serialization.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
241,tensorflow-master/tensorflow/python/distribute/input_lib_type_spec_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
242,tensorflow-master/tensorflow/python/distribute/distribute_lib_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
243,tensorflow-master/tensorflow/python/distribute/metrics_v1_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
244,tensorflow-master/tensorflow/python/distribute/one_device_strategy.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
245,tensorflow-master/tensorflow/python/distribute/parameter_server_strategy.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
246,tensorflow-master/tensorflow/python/distribute/distribute_coordinator.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
247,tensorflow-master/tensorflow/lite/op_resolver.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
248,tensorflow-master/tensorflow/python/distribute/multi_worker_util_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
249,tensorflow-master/tensorflow/python/distribute/device_util.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
250,tensorflow-master/tensorflow/lite/c/c_api_internal.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
251,tensorflow-master/tensorflow/lite/mutable_op_resolver_test.cc,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
252,tensorflow-master/tensorflow/python/distribute/tpu_strategy.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
253,tensorflow-master/tensorflow/python/distribute/warm_starting_util_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
254,tensorflow-master/tensorflow/python/distribute/collective_all_reduce_strategy.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
255,tensorflow-master/tensorflow/python/distribute/shared_variable_creator_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
256,tensorflow-master/tensorflow/python/distribute/cross_device_ops.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
257,tensorflow-master/tensorflow/python/distribute/cross_device_ops_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
258,tensorflow-master/tensorflow/python/distribute/input_ops_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
259,tensorflow-master/tensorflow/lite/builtin_ops.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
260,tensorflow-master/tensorflow/lite/model_flex_test.cc,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
261,tensorflow-master/tensorflow/python/distribute/checkpointing_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
262,tensorflow-master/tensorflow/python/distribute/values.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
263,tensorflow-master/tensorflow/python/distribute/multi_worker_test_base.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
264,tensorflow-master/tensorflow/python/distribute/checkpoint_utils_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
265,tensorflow-master/tensorflow/lite/nnapi/nnapi_implementation_test.cc,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
266,tensorflow-master/tensorflow/python/distribute/input_lib.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
267,tensorflow-master/tensorflow/python/distribute/distribute_coordinator_context.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
268,tensorflow-master/tensorflow/python/distribute/values_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
269,tensorflow-master/tensorflow/python/distribute/combinations_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
270,tensorflow-master/tensorflow/python/distribute/combinations.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
271,tensorflow-master/tensorflow/python/distribute/shared_variable_creator.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
272,tensorflow-master/tensorflow/python/distribute/mirrored_strategy.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
273,tensorflow-master/tensorflow/python/distribute/distribute_lib.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
274,tensorflow-master/tensorflow/python/distribute/input_lib_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
275,tensorflow-master/tensorflow/python/distribute/moving_averages_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
276,tensorflow-master/tensorflow/python/distribute/zero_batch_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
277,tensorflow-master/tensorflow/python/distribute/cluster_resolver/kubernetes_cluster_resolver.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
278,tensorflow-master/tensorflow/python/distribute/cluster_resolver/tfconfig_cluster_resolver.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
279,tensorflow-master/tensorflow/python/distribute/cluster_resolver/kubernetes_cluster_resolver_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
280,tensorflow-master/tensorflow/python/distribute/cluster_resolver/__init__.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
281,tensorflow-master/tensorflow/python/distribute/cluster_resolver/tfconfig_cluster_resolver_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
282,tensorflow-master/tensorflow/python/distribute/mirrored_strategy_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
283,tensorflow-master/tensorflow/python/distribute/cross_device_utils.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
284,tensorflow-master/tensorflow/python/distribute/parameter_server_strategy_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
285,tensorflow-master/tensorflow/python/distribute/collective_all_reduce_strategy_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
286,tensorflow-master/tensorflow/python/distribute/tpu_strategy_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
287,tensorflow-master/tensorflow/python/grappler/graph_analyzer.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
288,tensorflow-master/tensorflow/python/data/util/options.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
289,tensorflow-master/tensorflow/python/data/util/structure_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
290,tensorflow-master/tensorflow/python/data/util/random_seed_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
291,tensorflow-master/tensorflow/python/data/util/traverse.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
292,tensorflow-master/tensorflow/python/data/util/traverse_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
293,tensorflow-master/tensorflow/python/data/util/options_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
294,tensorflow-master/tensorflow/python/data/util/random_seed.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
295,tensorflow-master/tensorflow/python/data/util/structure.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
296,tensorflow-master/tensorflow/python/data/experimental/benchmarks/matching_files_benchmark.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
297,tensorflow-master/tensorflow/python/data/experimental/benchmarks/map_and_batch_benchmark.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
298,tensorflow-master/tensorflow/python/data/experimental/benchmarks/map_defun_benchmark.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
299,tensorflow-master/tensorflow/lite/experimental/microfrontend/audio_microfrontend_test.cc,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
300,tensorflow-master/tensorflow/lite/experimental/microfrontend/ops/audio_microfrontend_op.cc,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
301,tensorflow-master/tensorflow/lite/experimental/microfrontend/audio_microfrontend.cc,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
302,tensorflow-master/tensorflow/lite/experimental/microfrontend/python/ops/audio_microfrontend_op.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
303,tensorflow-master/tensorflow/lite/experimental/microfrontend/python/kernel_tests/audio_microfrontend_op_test.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
304,tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/bits.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
305,tensorflow-master/tensorflow/python/data/experimental/benchmarks/csv_dataset_benchmark.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
306,tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/log_scale_util.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
307,tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/log_scale_io.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
308,tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/frontend.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
309,tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/log_lut.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
310,tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/log_scale.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
311,tensorflow-master/tensorflow/python/data/experimental/benchmarks/autotune_benchmark.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
312,tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/pcan_gain_control_util.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
313,tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/noise_reduction_io.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
314,tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/log_scale_util.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
315,tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/frontend_memmap_main.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
316,tensorflow-master/tensorflow/python/data/experimental/ops/parsing_ops.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
317,tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/log_scale_io.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
318,tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/filterbank_util.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
319,tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/fft.cc,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
320,tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/filterbank_io.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
321,tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/noise_reduction.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
322,tensorflow-master/tensorflow/python/data/experimental/ops/writers.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
323,tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/frontend_io.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
324,tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/frontend_memmap_generator.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
325,tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/fft_util.cc,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
326,tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/filterbank_util.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
327,tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/log_scale.h,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
328,tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/noise_reduction.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
329,tensorflow-master/tensorflow/lite/experimental/microfrontend/lib/window.c,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
330,tensorflow-master/tensorflow/python/data/experimental/ops/sleep.py,Copyright 2018 The TensorFlow Authors. All Rights Reserved.,0
