file_path,copyright,falsePositive
kubernetes-master/LICENSES/vendor/sigs.k8s.io/kustomize/api/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/LICENSES/vendor/sigs.k8s.io/kustomize/kustomize/v5/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/LICENSES/vendor/sigs.k8s.io/kustomize/kyaml/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/LICENSES/vendor/go.opentelemetry.io/otel/metric/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/LICENSES/vendor/go.opentelemetry.io/otel/exporters/otlp/internal/retry/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/LICENSES/vendor/go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracegrpc/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/LICENSES/vendor/go.opentelemetry.io/otel/exporters/otlp/otlptrace/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/LICENSES/vendor/go.opentelemetry.io/otel/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/LICENSES/vendor/go.opentelemetry.io/otel/trace/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/LICENSES/vendor/go.opentelemetry.io/otel/sdk/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/LICENSES/vendor/go.opentelemetry.io/proto/otlp/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/LICENSES/vendor/go.opentelemetry.io/contrib/instrumentation/github.com/emicklei/go-restful/otelrestful/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/LICENSES/vendor/go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/LICENSES/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/go.opencensus.io/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/k8s.io/gengo/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/spf13/cobra/LICENSE.txt,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/modern-go/concurrent/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/modern-go/reflect2/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/go-logr/stdr/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/coredns/corefile-migration/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/containerd/cgroups/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/containerd/ttrpc/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/prometheus/common/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/prometheus/client_model/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/prometheus/procfs/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/prometheus/client_golang/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/go.opentelemetry.io/otel/metric/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/go.opentelemetry.io/otel/exporters/otlp/internal/retry/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracegrpc/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/go.opentelemetry.io/otel/exporters/otlp/otlptrace/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/go.opentelemetry.io/otel/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/go.opentelemetry.io/otel/trace/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/go.opentelemetry.io/otel/sdk/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/go.opentelemetry.io/proto/otlp/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/go.opentelemetry.io/contrib/instrumentation/github.com/emicklei/go-restful/otelrestful/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/inconshreveable/mousetrap/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/moby/term/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/google/gnostic-models/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/google/cadvisor/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/google/cel-go/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/opencontainers/runtime-spec/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/opencontainers/go-digest/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/opencontainers/runc/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/mrunalp/fileutils/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/docker/go-units/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/NYTimes/gziphandler/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/libopenstorage/openstorage/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/jonboulle/clockwork/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/Azure/go-autorest/autorest/date/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/Azure/go-autorest/autorest/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/Azure/go-autorest/autorest/validation/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/Azure/go-autorest/autorest/mocks/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/Azure/go-autorest/autorest/adal/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/Azure/go-autorest/autorest/to/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/Azure/go-autorest/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/Azure/go-autorest/logger/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/Azure/go-autorest/tracing/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/grpc-ecosystem/go-grpc-prometheus/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/grpc-ecosystem/go-grpc-middleware/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/mistifyio/go-zfs/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/vishvananda/netlink/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/github.com/vishvananda/netns/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/vendor/sigs.k8s.io/json/LICENSE,copyright owner or by an individual or Legal Entity authorized to submit on behalf of,1
kubernetes-master/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",1
kubernetes-master/staging/src/k8s.io/apiextensions-apiserver/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",1
kubernetes-master/staging/src/k8s.io/apimachinery/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",1
kubernetes-master/staging/src/k8s.io/kube-scheduler/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",1
kubernetes-master/staging/src/k8s.io/cluster-bootstrap/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",1
kubernetes-master/staging/src/k8s.io/kubelet/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",1
kubernetes-master/staging/src/k8s.io/component-base/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",1
kubernetes-master/staging/src/k8s.io/apiserver/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",1
kubernetes-master/staging/src/k8s.io/api/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",1
kubernetes-master/staging/src/k8s.io/kube-controller-manager/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",1
kubernetes-master/staging/src/k8s.io/dynamic-resource-allocation/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",1
kubernetes-master/staging/src/k8s.io/code-generator/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",1
kubernetes-master/staging/src/k8s.io/sample-controller/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",1
kubernetes-master/staging/src/k8s.io/component-helpers/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",1
kubernetes-master/staging/src/k8s.io/sample-cli-plugin/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",1
kubernetes-master/staging/src/k8s.io/kube-aggregator/LICENSE,"(c) You must retain, in the Source form of any Derivative Works",1
