file_path,copyright,falsePositive
tensorflow-master/tensorflow/dtensor/mlir/dtensor_dialect/ir/ops.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/dtensor_dialect/ir/dtensor_attributes.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/dtensor_dialect/ir/dialect.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/restore_shape_inference.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/dtensor_mlir_passes.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/dtensor_location.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/spmd_expanders.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/collectives.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/dtensor_set_hlo_sharding.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/control_flow_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/concat_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/expanddims_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/bias_add_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/disable_copy_on_read_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/random_op_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/control_flow_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/strided_slice_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/gather_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/matmul_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/in_top_k_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/range_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/conv_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/tensorlist_setitem_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/concat_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/broadcast_to_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/reduce_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/elementwise_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/nullary_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/iterator_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/fill_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/einsum_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/save_restore_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/random_op_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/replicated_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/argmax_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/slice_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/io_op_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/segmentation_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/softmax_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/replicated_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/resource_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/unsupported_op_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/tensorlist_getitem_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/squeeze_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/tensorlist_reserve_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/kernels/unsorted_segment_sum_test.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/top_k_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/dataparallel_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/unsupported_op_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/cumsum_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/sparse_to_dense_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/save_restore_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/trivial_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/squeeze_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/top_k_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/segmentation_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/expanddims_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/disable_copy_on_read_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/reduce_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/scatter_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/fill_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/gather_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/meta_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/conv_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/sparse_to_dense_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/split_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/resource_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/trivial_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/tensorlist_getitem_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/optional_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/optional_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/scatter_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/dtensor_op_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/slice_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/strided_slice_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/identity_n_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/matmul_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/qr_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/meta_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/in_top_k_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/cumsum_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/broadcast_to_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/tensorlist_setitem_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/iterator_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/range_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/argmax_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/einsum_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/bias_add_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/io_op_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/dtensor_op_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/elementwise_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/identity_n_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/dataparallel_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/nullary_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/split_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/tensorlist_reserve_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/softmax_spmd_expander.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/expansions/qr_spmd_expander.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/kernels/shim/test_op/tmpl_tf_op_test.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/kernels/shim/test_op/tmpl_tf_op.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/kernels/shim/test_op/tmpl_tf_op.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/kernels/shim/test_op/tmpl_op.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/kernels/unsorted_segment_max_test.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/tests/dtensor_mlir_opt_main.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/lite/kernels/unsorted_segment_test.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/spmd_expander_common.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/annotate_global_shape.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/collectives.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/undo_merge_const_across_mesh.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/utils/dtensor_embedding_stub.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/utils/dtensor_mlir_passes_internal.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/utils/dtensor_embedding_v2_stub.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/utils/collective_lowering.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/utils/update_tpu_metadata.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/utils/dtensor_mlir_passes_internal.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/ir/tf_dtensor.cc,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/ir/tf_dtensor.h,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
tensorflow-master/tensorflow/dtensor/mlir/ir/tf_dtensor.td,Copyright 2022 The TensorFlow Authors. All Rights Reserved.,0
